name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Moon Dance,Maximum Aerodynamic Pressure,Everyday Astronaut,2018-11-13,[],198386,35,0.644,0.557,2,-9.489,1,0.0696,0.183,0.691,0.103,0.197,134.978,4
Witch of the Woods,God of War (PlayStation Soundtrack),Bear McCreary,2018-04-13,"['scorecore', 'soundtrack', 'video game music']",182186,42,0.264,0.223,1,-17.624,1,0.0346,0.636,0.889,0.0984,0.0376,82.09,4
Take Off,Dark Cloud Original Soundtrack,SIE Sound Team,2001-01-11,"['japanese vgm', 'sound team', 'video game music']",133960,11,0.169,0.128,7,-15.071,1,0.0377,0.783,0.739,0.163,0.0359,126.126,4
All Exterior Dark,Wovoka Gentle EP (Red),Wovoka Gentle,2016-10-07,[],432160,38,0.372,0.241,11,-13.139,0,0.0345,0.686,0.937,0.0994,0.0378,119.877,4
The Wandering Star,The Wandering Star,Saintseneca,2018-01-12,"['columbus ohio indie', 'small room', 'stomp and holler']",236028,31,0.536,0.653,5,-9.556,0,0.0432,0.114,0.0645,0.188,0.574,143.646,4
People Change Their Minds,"Charleroi: Pittsburgh, Vol. 2",William Fitzsimmons,2016-04-01,"['acoustic pop', 'indie folk', 'neo mellow']",270000,27,0.5,0.182,4,-15.338,1,0.0367,0.898,0.0535,0.111,0.386,80.21,4
The Walk,Dirty Water: The Very Best Of The Inmates,The Inmates,2001-06-01,['pub rock'],166839,18,0.627,0.756,4,-9.641,1,0.0661,0.0329,0.0136,0.206,0.927,73.389,4
Waves,Before the Waves,Magic Man,2014-07-08,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop']",223773,35,0.538,0.918,1,-5.451,1,0.0389,0.003,4.87e-05,0.153,0.416,122.727,4
Stand By Me - Remastered,Be Here Now (Deluxe Edition) [Remastered],Oasis,1997-08-21,"['beatlesque', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'rock']",355866,51,0.192,0.824,7,-2.605,1,0.041,0.0854,0.00284,0.182,0.347,169.964,4
Lazarus (2015 Recording),Transience,Steven Wilson,2016-09-16,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",237869,25,0.484,0.411,9,-11.987,1,0.0265,0.0363,0.0172,0.0693,0.231,85.989,4
Get to You,The Honeysticks,The Honeysticks,2018-03-23,"['indie pop', 'la indie']",255746,45,0.704,0.641,7,-6.927,0,0.0305,0.537,0.0269,0.122,0.494,99.983,4
My Heart Is Buried in Venice,Montgomery Ricky,Ricky Montgomery,2016-04-08,"['indie pop', 'la indie']",184866,58,0.67,0.413,11,-8.117,1,0.0274,0.441,8.68e-05,0.0902,0.144,112.011,3
Six Feet Under,Six Feet Under,Billie Eilish,2016-11-17,"['electropop', 'pop']",189613,78,0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,4
Mines (Magical Shoes),Stardew Valley (Original Game Soundtrack),ConcernedApe,2016-09-19,"['indie game soundtrack', 'video game music']",107586,32,0.499,0.099,7,-21.701,1,0.0405,0.37,0.962,0.104,0.152,144.99,4
Distant Banjo,Stardew Valley (Original Game Soundtrack),ConcernedApe,2016-09-19,"['indie game soundtrack', 'video game music']",114495,36,0.634,0.199,11,-20.915,1,0.0525,0.219,0.737,0.11,0.51,163.568,3
Fun Festival,Stardew Valley (Original Game Soundtrack),ConcernedApe,2016-09-19,"['indie game soundtrack', 'video game music']",117073,36,0.676,0.33,7,-16.711,1,0.114,0.703,0.95,0.133,0.968,164.046,4
Pit Stop - Take Me Home,Lovage: Music to Make Love to Your Old Lady By,Nathaniel Merriweather,2001-11-06,[],236379,35,0.68,0.573,11,-7.459,0,0.0265,0.325,0.913,0.158,0.332,88.494,4
hertz,no future,EDEN,2020-02-14,"['indie poptimism', 'modern rock', 'pop']",198897,50,0.62,0.607,6,-8.485,0,0.22,0.457,0.00201,0.173,0.336,126.764,4
After the Disco,After the Disco,Broken Bells,2014-01-13,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'new rave', 'rock', 'shimmer pop']",219293,53,0.729,0.74,9,-5.444,1,0.0258,0.00226,0.0305,0.13,0.966,115.984,4
You Without End,Ordinary Corrupt Human Love,Deafheaven,2018-07-13,"['atmospheric black metal', 'blackgaze', 'post-metal', 'usbm']",456440,43,0.295,0.817,7,-7.594,1,0.0429,0.0392,0.833,0.32,0.276,128.351,4
Soft Spoken,Soft Spoken,Naia Izumi,2018-05-14,[],264000,40,0.365,0.309,9,-12.458,0,0.0888,0.156,1.87e-06,0.0642,0.531,176.19,3
The Weather,The Weather,Pond,2017-05-05,"['indie rock', 'indietronica', 'neo-psychedelic']",238720,43,0.254,0.788,11,-6.632,0,0.0618,0.743,0.185,0.0598,0.249,75.749,4
Never Quite Right,Lovers I,rei brown,2018-08-20,"['emo rap', 'lo-fi beats', 'sad rap']",218709,34,0.428,0.372,3,-10.504,1,0.0505,0.887,0.0321,0.12,0.257,123.619,4
High Tide,Out of Touch,Brothertiger,2015-12-04,"['chillwave', 'indietronica', 'shimmer pop', 'vapor soul']",385962,49,0.499,0.582,7,-7.242,1,0.0364,0.298,0.64,0.123,0.227,86.932,4
If I Were,Lookaftering,Vashti Bunyan,2005-10-25,"['anti-folk', 'british folk', 'folk', 'freak folk', 'new weird america', 'psychedelic folk', 'traditional folk']",135440,37,0.603,0.152,0,-19.339,1,0.0396,0.981,0.757,0.101,0.236,96.995,3
I Wanna Be Your Mirror,Volcano,Temples,2017-03-03,['neo-psychedelic'],286426,30,0.424,0.804,7,-8.165,0,0.0387,6.38e-05,0.113,0.24,0.274,142.951,4
GIRL AT THE BUS STOP,TAKE CARE,Siamese Cats,2015-03-04,['japanese alternative rock'],330160,36,0.459,0.664,10,-6.917,1,0.0268,0.048,0.0203,0.107,0.356,96.033,4
Objects to Place in a Tomb,Art in the Age of Automation,Portico Quartet,2017-08-25,"['british jazz', 'compositional ambient', 'contemporary jazz', 'electronica', 'indie jazz', 'jazz quartet', 'new tribe', 'nu jazz']",327499,33,0.208,0.597,0,-12.063,0,0.0452,0.108,0.909,0.0678,0.0759,79.94,5
Girlie,Belladonna of Sadness,Alexandra Savior,2017-04-07,['modern dream pop'],202920,51,0.551,0.47,1,-8.116,1,0.0326,0.128,0.0,0.12,0.307,119.94,4
Under Wraps,Invitation to Her's,Her's,2018-08-24,"['indie garage rock', 'indie pop', 'liverpool indie']",303427,49,0.592,0.67,10,-5.223,1,0.0278,0.00137,0.214,0.127,0.386,135.062,4
Out Like a Light 2,Out Like a Light 2,The Honeysticks,2019-02-15,"['indie pop', 'la indie']",271283,49,0.445,0.395,11,-8.717,1,0.0368,0.288,0.0,0.37,0.301,108.13,3
utsukushii hi,Hallelujah,THE NOVEMBERS,2020-02-05,"['j-rock', 'japanese alternative rock', 'japanese indie rock', 'japanese post-hardcore', 'japanese post-rock', 'japanese shoegaze']",236786,31,0.345,0.6,8,-5.013,1,0.0384,0.000628,0.0855,0.318,0.484,128.138,4
Eleven,First,yMusic,2017-02-17,['modern performance'],278106,31,0.307,0.162,4,-13.898,0,0.0396,0.872,0.0588,0.109,0.541,74.681,4
Sad Movies,Slow Air,Still Corners,2018-08-17,"['chillwave', 'metropopolis']",243973,45,0.57,0.433,0,-11.764,1,0.0252,0.00422,0.762,0.153,0.128,165.937,4
Only To Live In Your Memories,Pennied Days,Night Moves,2016-03-25,['indie rock'],265693,50,0.451,0.499,6,-6.016,1,0.0269,0.0706,0.194,0.116,0.187,108.99,4
(Oceans),The Yawhg EP,Ryan Roth,2013-05-31,['indie game soundtrack'],247903,32,0.433,0.0921,4,-19.797,1,0.0355,0.911,0.155,0.106,0.171,81.143,4
Models II,GLAM,Busty and the Bass,2015-06-23,['retro soul'],292685,22,0.599,0.546,10,-10.651,1,0.0424,0.0415,0.904,0.128,0.567,104.995,4
Last Kiss,Glorious,ARTY,2015-10-09,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",165653,49,0.643,0.445,9,-15.23,0,0.043,0.682,0.931,0.087,0.0714,105.0,4
I See Fire,The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack),Howard Shore,2013-12-10,"['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']",300746,64,0.633,0.0519,10,-21.107,0,0.0365,0.562,0.0,0.097,0.204,76.034,4
I Found,5AM (Expanded Edition),Amber Run,2015-04-20,"['indie anthem-folk', 'indie cafe pop', 'indie folk', 'modern alternative rock', 'modern rock']",273000,75,0.389,0.302,7,-12.485,0,0.0438,0.862,0.00567,0.104,0.234,124.956,4
Up the Downstair,Up the Downstair (Remaster),Porcupine Tree,1993-05-07,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",613989,22,0.526,0.413,4,-15.601,0,0.0324,0.0161,0.827,0.101,0.183,109.733,4
Cocoa Hooves,Leaflings,Glass Animals,2012-05-28,"['gauze pop', 'modern rock', 'shiver pop']",252906,54,0.636,0.22,10,-13.059,1,0.0468,0.884,0.00754,0.0925,0.0401,133.93,4
Yellowstone,Hundred Acres,S. Carey,2018-02-23,"['chamber pop', 'eau claire indie', 'indie anthem-folk', 'indie folk', 'stomp and holler']",230506,50,0.441,0.525,10,-11.453,0,0.032,0.678,0.739,0.125,0.513,78.945,4
I Make Sparks,I Make Sparks,Novo Amor,2019-04-12,"['ambient folk', 'indie folk', 'stomp and holler']",218573,57,0.591,0.37,0,-12.9,1,0.0343,0.895,0.737,0.103,0.352,143.94,4
Friday I’m In Love - Recorded at Spotify Studios NYC,Spotify Singles,Phoebe Bridgers,2018-12-05,"['art pop', 'indie folk', 'indie pop', 'indie rock']",220812,64,0.373,0.123,7,-15.193,1,0.0407,0.948,0.0,0.0816,0.138,97.129,4
Comrade,Repave,Volcano Choir,2013-09-03,"['chamber pop', 'eau claire indie', 'indie folk', 'wisconsin indie']",274506,52,0.504,0.444,7,-8.96,1,0.0301,0.731,0.805,0.0896,0.337,146.435,4
Chewing Cotton Wool,Chewing Cotton Wool,The Japanese House,2020-08-13,"['art pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",209343,55,0.348,0.17,2,-11.43,1,0.0328,0.835,0.000136,0.0969,0.143,151.191,4
Heaven Up There,Life After,Palace,2019-07-12,"['english indie rock', 'indie soul', 'vapor soul']",437577,57,0.424,0.42,4,-10.536,1,0.0373,0.168,0.124,0.107,0.176,138.079,4
Wolves,Pride,Phosphorescent,2007-10-23,"['alternative americana', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'new americana', 'stomp and holler', 'swedish americana']",374640,54,0.331,0.288,1,-11.067,1,0.0311,0.943,0.00453,0.0756,0.097,130.752,3
Dandelion Wine,This Empty Northern Hemisphere,Gregory Alan Isakov,2009-05-15,"['indie folk', 'new americana', 'pop folk', 'stomp and flutter', 'stomp and holler']",184906,54,0.39,0.11,0,-16.384,1,0.0331,0.762,0.591,0.0823,0.179,110.95,3
Jupiter,Jupiter,The Marías,2020-03-20,"['bedroom pop', 'indie pop', 'la indie']",191888,58,0.407,0.412,0,-11.794,1,0.0285,0.354,3.74e-05,0.0735,0.562,179.836,4
Yoko Ono,Yoko Ono,Moby Rich,2018-09-21,['modern alternative rock'],202640,58,0.661,0.485,6,-10.197,0,0.0378,0.00522,0.0414,0.108,0.619,150.02,4
Blueberry Island,Far off Gaze,Ben David,2019-03-08,[],268032,38,0.549,0.238,6,-10.859,1,0.0453,0.824,0.000306,0.196,0.173,132.225,4
Let's Dance,Transfiguration of Vincent,M. Ward,2003-02-18,"['alternative country', 'anti-folk', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'new americana', 'portland indie', 'roots rock', 'stomp and holler']",300186,54,0.454,0.207,11,-14.445,0,0.0382,0.891,0.0334,0.101,0.337,82.081,4
I Won't Give Up,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,2012-04-13,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",240165,73,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,3
Sketches Of Summer,Quiet Man (Deluxe Edition),Roo Panes,2019-05-10,"['british singer-songwriter', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",216080,37,0.507,0.193,0,-17.293,1,0.0381,0.974,0.345,0.119,0.203,158.145,3
I Saw Her for the First Time,Abandoned Mansion,Dr. Dog,2017-01-31,"['alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'philly indie', 'shimmer pop', 'stomp and holler']",257960,42,0.55,0.314,0,-8.38,1,0.0258,0.811,4.26e-06,0.457,0.263,109.564,4
Chateau,Snow,Angus & Julia Stone,2017-09-15,"['australian indie folk', 'indie folk', 'neo mellow']",273533,60,0.662,0.585,5,-11.255,1,0.0367,0.658,0.881,0.102,0.606,129.979,4
Secret Language,Secret Language,The Shivers,2017-09-15,[],272229,40,0.515,0.343,5,-9.302,1,0.0419,0.282,0.135,0.118,0.257,159.85,4
Give You Up,Still on My Mind,Dido,2019-03-08,"['dance pop', 'new wave pop', 'pop rock']",201533,53,0.646,0.431,5,-6.759,1,0.0477,0.663,0.0,0.117,0.13,133.841,4
Monster,The Dots,ALASKALASKA,2019-05-03,['london indie'],236509,43,0.682,0.524,6,-8.726,0,0.0304,0.2,0.184,0.108,0.545,110.042,4
Smothering Green (Bonus Track),Shields: B-Sides,Grizzly Bear,2013-11-11,"['alternative dance', 'art pop', 'baroque pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'new weird america', 'nu gaze', 'shimmer pop', 'stomp and holler']",390440,34,0.503,0.515,11,-9.021,0,0.0303,0.472,0.00887,0.208,0.138,119.094,3
Some Nights,Some Nights,fun.,2012-02-21,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",277040,73,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,4
Low Rising,Strict Joy (Deluxe Edition),The Swell Season,2009-10-27,['melancholia'],287186,47,0.519,0.515,9,-8.19,1,0.0358,0.00959,0.0873,0.108,0.4,147.705,4
Shake It Out,Ceremonials (Deluxe Edition),Florence + The Machine,2011-01-01,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']",277720,64,0.527,0.804,10,-4.168,1,0.0358,0.0104,0.0,0.105,0.221,107.486,4
Barfuß am Klavier,Alles nix konkretes,AnnenMayKantereit,2016-03-18,"['cologne indie', 'german pop', 'german singer-songwriter']",195371,65,0.52,0.27,0,-11.575,1,0.029,0.885,0.0231,0.117,0.213,103.211,4
Cups,Cups,Lulu & The Lampshades,2012-11-26,[],130500,38,0.93,0.854,6,-6.138,1,0.228,0.496,5.23e-05,0.0675,0.767,128.087,4
Did You Get My Message?,Mr. A-Z,Jason Mraz,2005-07-26,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",240506,37,0.531,0.75,1,-4.985,1,0.0466,0.434,0.0,0.0924,0.652,170.366,4
Istanbul (Not Constantinople),Flood,They Might Be Giants,1990-01-02,"['comic', 'geek rock', 'permanent wave', 'zolo']",153813,69,0.688,0.748,5,-9.39,0,0.0377,0.0801,0.00453,0.136,0.892,114.144,4
If the Hudson Overflows,Aerogramme,Goldspot,2014-01-18,[],236680,36,0.539,0.653,4,-8.096,1,0.0303,0.0303,0.0063,0.0942,0.363,156.935,4
Four to the Floor,Silence Is Easy,Starsailor,2003-09-15,"['britpop', 'lancashire indie', 'piano rock']",230960,48,0.53,0.782,1,-6.872,0,0.0259,0.0274,0.000187,0.0688,0.717,93.105,4
Heaven Go Easy on Me,The Head and the Heart,The Head and the Heart,2011-01-11,"['folk-pop', 'indie folk', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",340386,42,0.401,0.43,4,-7.846,1,0.0262,0.683,0.000606,0.106,0.0736,146.387,4
Ghosts,Alas I Cannot Swim,Laura Marling,2011-07-25,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'singer-songwriter', 'stomp and holler']",179960,46,0.463,0.368,9,-11.546,1,0.048,0.376,0.0,0.149,0.75,141.974,4
Devil's Spoke,I Speak Because I Can,Laura Marling,2011-07-25,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'singer-songwriter', 'stomp and holler']",218188,38,0.447,0.568,2,-9.172,1,0.0423,0.473,0.00028,0.0824,0.309,117.561,4
Blue Mind,Four Songs,Alexi Murdoch,2002-01-01,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",315813,41,0.64,0.296,11,-20.646,1,0.0324,0.564,0.525,0.093,0.285,117.374,4
Song For You,Four Songs,Alexi Murdoch,2002-01-01,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",257160,54,0.501,0.104,4,-25.111,1,0.0355,0.872,0.00298,0.116,0.302,154.798,4
Home,Time Without Consequence,Alexi Murdoch,2006-06-06,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",350386,35,0.477,0.537,2,-9.94,1,0.0298,0.602,0.856,0.0847,0.104,151.34,4
Home,Time Without Consequence,Alexi Murdoch,2006-06-06,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",350386,35,0.477,0.537,2,-9.94,1,0.0298,0.602,0.856,0.0847,0.104,151.34,4
What I'm Looking For,The Alternative to Love,Brendan Benson,2005-03-22,"['jangle pop', 'power pop']",211653,25,0.524,0.752,0,-9.341,1,0.036,0.00288,0.000182,0.132,0.685,134.11,4
Chasing Pavements,19,Adele,2008-01-28,"['british soul', 'pop', 'uk pop']",210506,63,0.621,0.473,5,-6.07,0,0.0251,0.312,0.0,0.11,0.325,80.027,4
Right As Rain,19,Adele,2008-01-28,"['british soul', 'pop', 'uk pop']",197346,51,0.842,0.678,1,-5.878,1,0.0849,0.775,0.0,0.0891,0.92,137.194,4
We Take Care of Our Own,Wrecking Ball,Bruce Springsteen,2012-03-06,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",233946,45,0.611,0.881,5,-6.061,1,0.0405,0.000225,0.0864,0.252,0.773,122.977,4
send me a song,bedroom skits,Smeyeul.,2018-05-11,"['chillhop', 'lo-fi beats']",137142,47,0.75,0.161,10,-15.377,0,0.151,0.885,0.894,0.108,0.51,139.783,4
Sugar,V,Maroon 5,2014-09-02,"['pop', 'pop rock']",235493,81,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,4
The Invisible Man,Marbles,Marillion,2004-05-03,"['album rock', 'art rock', 'classic rock', 'neo-progressive', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",817613,32,0.332,0.412,5,-11.22,1,0.0315,0.458,0.142,0.323,0.124,145.79,4
California,California,The Lagoons,2016-08-02,['la indie'],261773,62,0.786,0.686,4,-7.18,1,0.0289,0.276,0.668,0.0416,0.542,119.997,4
Saturday Night,Ape in Pink Marble,Devendra Banhart,2016-09-23,['freak folk'],263760,38,0.694,0.211,7,-16.477,1,0.0624,0.965,0.68,0.084,0.59,96.002,4
Perfect Day,Transformer,Lou Reed,1972-12-01,"['art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'psychedelic rock', 'rock', 'singer-songwriter']",225000,70,0.4,0.267,10,-12.488,1,0.0323,0.744,0.00734,0.103,0.0872,144.799,3
Feel Good Inc.,Demon Days,Gorillaz,2005-05-23,"['alternative hip hop', 'art pop']",222640,82,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
Feel Good Inc.,Demon Days,Gorillaz,2005-05-23,"['alternative hip hop', 'art pop']",222640,82,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
Rock Tha Party,Introducing…,Bombay Rockers,2005-05-31,"['bhangra', 'modern bollywood']",212653,45,0.831,0.728,8,-4.625,1,0.0459,0.0865,0.0,0.113,0.896,109.977,4
Wish You Were Here,Morning View,Incubus,2001-10-23,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",212733,69,0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873,4
Lucky,OK Computer,Radiohead,1997-05-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",258813,58,0.206,0.4,11,-9.813,0,0.0324,0.053,0.638,0.111,0.196,133.442,4
Ave Maria,Chris Botti In Boston,Chris Botti,2009-03-31,"['adult standards', 'jazz trumpet', 'smooth jazz', 'vocal jazz']",198360,24,0.124,0.154,10,-15.29,1,0.0379,0.973,0.903,0.681,0.0391,67.114,3
Ave Maria,Christmas (Deluxe Special Edition),Michael Bublé,2012-11-09,"['adult standards', 'canadian pop', 'lounge', 'neo mellow']",240226,39,0.204,0.157,5,-12.147,1,0.0327,0.956,0.0117,0.125,0.0668,80.574,5
Ave Maria,Christmas (Deluxe Special Edition),Michael Bublé,2012-11-09,"['adult standards', 'canadian pop', 'lounge', 'neo mellow']",240226,39,0.204,0.157,5,-12.147,1,0.0327,0.956,0.0117,0.125,0.0668,80.574,5
Easy To Crash,Showroom Of Compassion,Cake,2011,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",247520,36,0.672,0.479,1,-10.165,1,0.0326,0.0333,0.000253,0.235,0.691,131.177,4
Answer,Crystal Sounds,Thirteen Senses,2011-02-07,"['cornwall indie', 'piano rock']",288853,24,0.534,0.533,5,-6.418,1,0.0256,0.0162,1.42e-05,0.466,0.249,112.003,4
Shelter,"Cover Songs, #4",Eddie van der Meer,2017-02-11,"['acoustic guitar cover', 'otacore']",222374,31,0.387,0.416,6,-10.665,1,0.0378,0.606,0.953,0.132,0.309,95.787,4
Weightless Part 6,Weightless (Ambient Transmission Vol. 2),Marconi Union,2012,['ambient'],310146,50,0.273,0.174,4,-19.513,0,0.0368,0.819,0.963,0.147,0.286,64.758,4
Break My Fall,Deep End,Doc Robinson,2017-07-22,"['columbus ohio indie', 'deep new americana', 'stomp and holler']",288093,45,0.534,0.419,0,-10.103,1,0.0259,0.55,0.166,0.223,0.397,76.514,4
Here With Me,Battle Born,The Killers,2012-09-17,"['modern rock', 'permanent wave', 'rock']",292320,60,0.5,0.731,10,-4.535,1,0.0312,0.192,0.00045,0.158,0.112,135.97,4
I Don't Know - Acoustic,Benaize,Peter and Kerry,2013-05-07,['stomp and whittle'],292757,29,0.725,0.0931,4,-13.415,1,0.0341,0.866,0.0,0.121,0.311,115.998,4
Red,Volition,Phoria,2016-06-03,"['brighton indie', 'vapor soul']",348000,36,0.542,0.307,5,-11.586,0,0.101,0.725,7.8e-05,0.0998,0.324,142.072,4
Everybody (Backstreet's Back) - Radio Edit,This Is The End: Original Motion Picture Soundtrack,Various Artists,2013-06-10,[],224960,63,0.735,0.873,10,-3.493,0,0.0402,0.025,3.27e-06,0.265,0.586,108.021,4
