name,playcount,listeners,mbid,url,streamable,tags
Tay-K,2058552,102396,,https://www.last.fm/music/Tay-K,0,"Hip-Hop, rap, trap"
Fleshgod Apocalypse,5761942,102382,48cb4248-889d-45ed-8462-acb29c002a8d,https://www.last.fm/music/Fleshgod+Apocalypse,0,"Technical Death Metal, Brutal Death Metal, death metal"
Dark Sky,968183,102362,85196917-8606-4996-a54b-f3e5ae0b070a,https://www.last.fm/music/Dark+Sky,0,"dubstep, electronic, future garage"
ZICO,3489213,102312,f2215143-d7db-4cf0-9cd4-b0040eb63cbd,https://www.last.fm/music/ZICO,0,"Korean, Hip-Hop, k-pop"
Cosmo Sheldrake,1162870,102272,,https://www.last.fm/music/Cosmo+Sheldrake,0,"electronic, folktronica, seen live"
Fozzy,1755644,102251,d6cc88c5-5d20-4997-ab0c-3e455c6e3c24,https://www.last.fm/music/Fozzy,0,"heavy metal, hard rock, metal"
Beak>,1719098,102250,bda0beab-8c08-4a34-9af0-97a1b647ad9b,https://www.last.fm/music/Beak%3E,0,"krautrock, experimental, psychedelic"
Don Broco,3866092,102197,38fd7691-0543-409c-997f-7f15c10394a4,https://www.last.fm/music/Don+Broco,0,"seen live, rock, post-hardcore"
Miya Folick,840932,102187,,https://www.last.fm/music/Miya+Folick,0,"singer-songwriter, seen live, indie"
Monkey Safari,712846,102161,8dc5caa2-d83d-4073-a6a8-424e4243e69e,https://www.last.fm/music/Monkey+Safari,0,"tech house, House, midget"
Wildstylez,1599511,102143,43fca023-da2f-4cc8-baaa-648cac5323bd,https://www.last.fm/music/Wildstylez,0,"hardstyle, techno, Hardbass"
Helene Fischer,2687070,102116,167e1cd2-4a9e-4f34-bcda-2e0acf0a1797,https://www.last.fm/music/Helene+Fischer,0,"Helene Fischer, Schlager, Deutsche Schlager"
Aero Chord,1404387,102058,830b25c0-3af1-46f2-8bac-0661e9a613a0,https://www.last.fm/music/Aero+Chord,0,"trap, dubstep, electronic"
Campsite Dream,713554,102002,,https://www.last.fm/music/Campsite+Dream,0,"dutch, deephouse, tropical"
Hamilton Leithauser,792164,101973,6b82c839-ea15-4d3b-96f1-d1be924e9cb7,https://www.last.fm/music/Hamilton+Leithauser,0,"seen live, indie, indie rock"
Atlas,1136845,101973,f4bfcafb-dd6b-4a49-abb8-8fb45e32ee39,https://www.last.fm/music/Atlas,0,"Progressive rock, melodic hardcore, swedish"
barnes blvd.,688518,101896,,https://www.last.fm/music/barnes+blvd.,0,"chillhop, Lo-Fi, instrumental hip-hop"
Ekali,992565,101851,,https://www.last.fm/music/Ekali,0,"trap, electronic, pop"
Fat White Family,1283108,101739,0935da47-cf41-4aa1-a91a-850ced520454,https://www.last.fm/music/Fat+White+Family,0,"Garage Rock, seen live, Lo-Fi"
Brick+Mortar,1308711,101677,36393a79-7cf3-4bdd-a917-f8db17e11f14,https://www.last.fm/music/Brick%252BMortar,0,"indie, indie rock, psychedelic"
Skizzy Mars,1278575,101661,,https://www.last.fm/music/Skizzy+Mars,0,"Hip-Hop, hip hop, rap"
Brown Eyed Girls,5853100,101642,66004b32-d662-49b2-bacf-e913a3b589fc,https://www.last.fm/music/Brown+Eyed+Girls,0,"k-pop, Korean, female vocalists"
Airiel,1601148,101550,a6bf1276-9150-40fc-a94e-6b14f377fe3d,https://www.last.fm/music/Airiel,0,"shoegaze, dream pop, indie"
Kevin Ayers,1370481,101544,ad4ba77a-2382-4367-b687-89d38c58e16d,https://www.last.fm/music/Kevin+Ayers,0,"Progressive rock, psychedelic, Canterbury"
Juan Rios,714025,101501,,https://www.last.fm/music/Juan+Rios,0,"Lo-Fi, All, hip hop"
Brennan Heart,1892433,101479,,https://www.last.fm/music/Brennan+Heart,0,"hardstyle, electronic, Hardbass"
La La Land Cast,923633,101479,,https://www.last.fm/music/La+La+Land+Cast,0,"jazz, Soundtrack, swing"
Alex Cameron,2136604,101344,,https://www.last.fm/music/Alex+Cameron,0,"seen live, synthpop, australian"
The Him,714433,101275,,https://www.last.fm/music/The+Him,0,"dutch, The Him"
Son Little,711910,101227,4bbcd67e-c6f5-43f3-ac66-9ffa8552d9f2,https://www.last.fm/music/Son+Little,0,"soul, blues, indie"
Paradisio,545280,101204,aff43c9d-19a1-42c9-ae20-8047cdfebdf5,https://www.last.fm/music/Paradisio,0,"eurodance, dance, 90s"
Terrace Martin,777934,101173,47d06156-05af-420e-8835-be50353a5d52,https://www.last.fm/music/Terrace+Martin,0,"Hip-Hop, jazz, rap"
Smile,525423,101159,fcc3a014-2bc3-4067-b1e8-880ae97e9dc8,https://www.last.fm/music/Smile,0,"classic rock, rock, brian may"
black coast,689409,101147,,https://www.last.fm/music/black+coast,0,"electronic, electronica, downtempo"
Oliver Cheatham,461353,101138,4725b170-1021-44d1-ac2a-4212f93e516c,https://www.last.fm/music/Oliver+Cheatham,0,"funk, Disco, soul"
Kelpe,1490843,101122,270ff0d9-7243-4411-bce5-eeafbefb1b65,https://www.last.fm/music/Kelpe,0,"idm, electronic, downtempo"
Becky Hill,688881,101046,27bc6f5b-4585-49ab-8d7d-c62b59f5f010,https://www.last.fm/music/Becky+Hill,0,"pop, british, the voice uk"
Juju,3631516,100994,f7b9d4cc-39b7-436d-80ba-2cb87eefa8c7,https://www.last.fm/music/Juju,0,"dubstep, j-pop, japanese"
Kevin Garrett,765123,100981,,https://www.last.fm/music/Kevin+Garrett,0,"electronic, seen live, experimental"
Jacquees,1114489,100955,1def2cdc-a6ec-4972-8614-204e13301650,https://www.last.fm/music/Jacquees,0,"rnb, Jacquees, soul"
Grupo Revelação,1666644,100844,6c3c8993-a887-4826-a04b-ff4353a08a53,https://www.last.fm/music/Grupo+Revela%C3%A7%C3%A3o,0,"Pagode, samba, Grupo Revelacao"
BAYNK,819505,100796,,https://www.last.fm/music/BAYNK,0,"seen live, british, All"
СЕРГЕЙ ЛАЗАРЕВ,2348826,100791,1c81c012-154f-40f7-99e2-482dae97a50d,https://www.last.fm/music/%D0%A1%D0%95%D0%A0%D0%93%D0%95%D0%99+%D0%9B%D0%90%D0%97%D0%90%D0%A0%D0%95%D0%92,0,"pop, russian, dance"
V,7066413,100759,8f509d2c-a88e-4de2-8ec2-e8e863b9e41d,https://www.last.fm/music/V,0,"pop, seen live, boybands"
AC Slater,605237,100634,00d37ae3-fe24-49b8-855d-29df409c9229,https://www.last.fm/music/AC+Slater,0,"dubstep, electro, House"
Throwing Snow,1197076,100626,3dd434ab-8aa5-43dc-88b5-615257cbf51d,https://www.last.fm/music/Throwing+Snow,0,"future garage, dubstep, downtempo"
Intronaut,2618133,100621,1f40816c-9b2a-4a79-85e0-842b4841f930,https://www.last.fm/music/Intronaut,0,"Progressive metal, Sludge, Post-Metal"
Gabriel Garzón-Montano,873071,100611,4cc212e1-0c06-4675-9c8b-bf6c4fb05769,https://www.last.fm/music/Gabriel+Garz%C3%B3n-Montano,0,"soul, rnb, jazz"
Rubblebucket,1108716,100596,e94d59fd-177a-4a79-85ba-0632207b134b,https://www.last.fm/music/Rubblebucket,0,"indie, indie pop, seen live"
Jennie,1786281,100532,d32de3a1-01f0-430e-859a-72307724041c,https://www.last.fm/music/Jennie,0,"k-pop, Kpop, better than cardi b"
Rhys Lewis,778005,100406,,https://www.last.fm/music/Rhys+Lewis,0,"singer-songwriter, UK, pop"
Erasmo Carlos,1175457,100374,c7c9fa4d-262b-45c1-9477-237849654948,https://www.last.fm/music/Erasmo+Carlos,0,"mpb, Jovem Guarda, rock"
Talos,1112904,100357,,https://www.last.fm/music/Talos,0,"ambient, black metal, soul"
Choker,1529120,100314,,https://www.last.fm/music/Choker,0,"Hip-Hop, rock, Grunge"
Attlas,609405,100275,,https://www.last.fm/music/Attlas,0,"electronic, ambient, House"
Broiler,843978,100206,e9dc102d-0cda-4b51-bfc8-b0d9195a4ef1,https://www.last.fm/music/Broiler,0,"norwegian, Norway, electronic"
Sylosis,3859626,100086,114f8840-8704-4b70-9673-904d60ecadc8,https://www.last.fm/music/Sylosis,0,"Melodic Death Metal, metalcore, thrash metal"
Blank Banshee,4102952,100041,8626ae12-6dd3-4a0c-8e83-ac9e6f0a32ef,https://www.last.fm/music/Blank+Banshee,0,"vaporwave, electronic, chillwave"
Fleur East,1060340,100000,7bf7bdcc-0195-4a1f-bbd2-83d6937ee579,https://www.last.fm/music/Fleur+East,0,"pop, british, rnb"
The Rubens,1296730,99931,7de39798-7866-45e6-a67c-64a33d2a1995,https://www.last.fm/music/The+Rubens,0,"indie, blues, rock"
Victorious Cast,1342162,99895,19c682b6-31cc-41fa-bf6e-1796f2a1e778,https://www.last.fm/music/Victorious+Cast,0,"pop, Soundtrack, nickelodeon"
Jacco Gardner,1507874,99846,5743f042-62a3-43c7-9643-776cb9c2308f,https://www.last.fm/music/Jacco+Gardner,0,"seen live, psychedelic, psychedelic pop"
Kate Tempest,1776497,99843,7a2533c3-790e-4828-9b30-ca5467c609c5,https://www.last.fm/music/Kate+Tempest,0,"seen live, Hip-Hop, rap"
The Mayries,681892,99833,,https://www.last.fm/music/The+Mayries,0,"folk, female vocalists, singer-songwriter"
Bliss n Eso,3242627,99830,ef57ad48-2ae9-4760-b2ac-492cf7959c48,https://www.last.fm/music/Bliss+n+Eso,0,"Aussie Hip-Hop, Hip-Hop, australian"
Sammy Adams,818901,99774,2d187d80-9d67-4ab6-99e4-a466b222554a,https://www.last.fm/music/Sammy+Adams,0,"Hip-Hop, rap, hip hop"
True Widow,2707126,99742,34650c85-f787-491a-b1ba-31dfac4e0995,https://www.last.fm/music/True+Widow,0,"shoegaze, slowcore, post-rock"
Caamp,1156055,99660,,https://www.last.fm/music/Caamp,0,"folk, americana, seen live"
NCT,4082841,99608,0eb3a5c2-5716-48d8-8c3a-f976f58a4c19,https://www.last.fm/music/NCT,0,"k-pop, Kpop, NCT 127"
Crush,2317394,99590,8743f0f1-99b8-4d83-b627-253206044e72,https://www.last.fm/music/Crush,0,"rnb, best of 2017, best of 2016"
I DONT KNOW HOW BUT THEY FOUND ME,1732823,99544,,https://www.last.fm/music/I+DONT+KNOW+HOW+BUT+THEY+FOUND+ME,0,"indie, alternative rock, indie pop"
City Girl,1416281,99536,,https://www.last.fm/music/City+Girl,0,"Lo-Fi, Hip-Hop, electronic"
Safia,914389,99346,0b88686a-5ed4-4c66-960e-77e9b2981b8a,https://www.last.fm/music/Safia,0,"australian, House, electronica"
Marcelo Camelo,5001873,99282,a93df1fc-6d82-403b-ab4a-61791171dea8,https://www.last.fm/music/Marcelo+Camelo,0,"mpb, brazilian, singer-songwriter"
Nino Ferrer,701605,99229,5b95ae1e-5129-46c5-a043-522e6c9f7871,https://www.last.fm/music/Nino+Ferrer,0,"french, chanson francaise, singer-songwriter"
slenderbodies,1051344,99226,,https://www.last.fm/music/slenderbodies,0,"indie, shoegaze, sochilounge"
Kelsey Lu,1204456,99188,,https://www.last.fm/music/Kelsey+Lu,0,"experimental, art pop, indie"
Alligatoah,6119876,99137,ebf76ca6-a2c5-4d3a-8e84-7fa3be9e22ab,https://www.last.fm/music/Alligatoah,0,"rap, Deutschrap, hip hop"
Jacob Collier,1362698,99053,,https://www.last.fm/music/Jacob+Collier,0,"jazz, soul, art pop"
Magic Sword,1418654,99024,,https://www.last.fm/music/Magic+Sword,0,"synthwave, electronic, retrowave"
Florist,1496006,99001,e24c3a3b-8af0-4801-878e-bf4d2ef11a0c,https://www.last.fm/music/Florist,0,"seen live, indie pop, Lo-Fi"
T-ARA,6815596,98934,4103d05e-da2a-4744-81ae-f8dc3e81728c,https://www.last.fm/music/T-ARA,0,"k-pop, Korean, Kpop"
Blut aus Nord,4965626,98911,c21db200-1f7c-4c23-b518-cf7fac6b8e85,https://www.last.fm/music/Blut+aus+Nord,0,"black metal, atmospheric black metal, ambient black metal"
The Lone Bellow,994111,98906,20e8af26-f1d8-4612-9517-1aa05b2c5fa4,https://www.last.fm/music/The+Lone+Bellow,0,"folk, seen live, americana"
Middle Kids,910714,98902,,https://www.last.fm/music/Middle+Kids,0,"australian, indie rock, indie"
Touch Sensitive,672537,98864,95512fa6-b5c4-4524-931d-4770787f300e,https://www.last.fm/music/Touch+Sensitive,0,"synthpop, nu-disco, new wave"
Prophets Of Rage,1058967,98830,cb474c50-f48f-439b-8f13-88ab804069f4,https://www.last.fm/music/Prophets+Of+Rage,0,"seen live, rapcore, crossover"
Methyl Ethel,1560368,98809,,https://www.last.fm/music/Methyl+Ethel,0,"australian, indie rock, psychedelic"
Manga,1847897,98800,98ff22ef-b1df-4c1f-9b5d-01f3fb1b3190,https://www.last.fm/music/Manga,0,"rock, turkish, turkish rock"
Role Model,1048638,98794,50e3c30f-d673-4304-8e7f-bc42e3370958,https://www.last.fm/music/Role+Model,0,"8-bit, chiptune, electronic"
Bratmobile,1707697,98774,d6dfbc0b-d737-49df-be8e-517b85985bcb,https://www.last.fm/music/Bratmobile,0,"riot grrrl, punk, female vocalists"
Sorority Noise,3534861,98717,51de86a9-b03b-45df-933f-1d284bf2599f,https://www.last.fm/music/Sorority+Noise,0,"emo, indie rock, punk"
Pional,874286,98712,7db4af7c-99bd-4d86-9315-5daa053ca0a5,https://www.last.fm/music/Pional,0,"seen live, deep house, House"
Maxo Kream,2545775,98702,ffa12b9b-3842-443c-8da2-3e06dace2970,https://www.last.fm/music/Maxo+Kream,0,"trap, hip hop, Houston"
Ookay,596888,98681,,https://www.last.fm/music/Ookay,0,"trap, electronic, swag"
GAMPER & DADONI,604825,98679,,https://www.last.fm/music/GAMPER+&+DADONI,0,"House, deep house, saxo"
Gunship,2806871,98629,,https://www.last.fm/music/Gunship,0,"synthwave, electronic, dreamwave"
Delta Rae,1027435,98593,4d965cc0-86a6-49e2-80f9-7c2bdf606242,https://www.last.fm/music/Delta+Rae,0,"folk, folk rock, blues"
Rand Aldo,666914,98567,,https://www.last.fm/music/Rand+Aldo,0,"ambient, yoga, Sleep"
Lô Borges,1595073,98567,5bddb0fa-66f7-47c8-bf00-afecab627d59,https://www.last.fm/music/L%C3%B4+Borges,0,"mpb, brasil, clube da esquina"
Chris Webby,1771228,98555,4771b7f6-f4e8-4d5d-81c4-4fd3c6accc7c,https://www.last.fm/music/Chris+Webby,0,"Hip-Hop, rap, underground hip-hop"
Pezet,10109597,98548,0dcb2b7e-8e3a-41ad-a662-811d5902189d,https://www.last.fm/music/Pezet,0,"Hip-Hop, rap, polish"
Hunny,1244574,98540,,https://www.last.fm/music/Hunny,0,"indie, alternative, seen live"
TroyBoi,854258,98531,1f04b3bf-61cb-4dbd-a35d-139fc0c76f2e,https://www.last.fm/music/TroyBoi,0,"trap, electronic, experimental"
Pedro Capó,728285,98436,b785fec3-4329-48ee-86ab-5df83859bf67,https://www.last.fm/music/Pedro+Cap%C3%B3,0,"puerto rico, pop, latin"
Octavian,1532836,98425,8fa5abaa-db1f-4192-a5b8-340068398842,https://www.last.fm/music/Octavian,0,"Grime, hip hop, rap"
Vök,1120717,98374,,https://www.last.fm/music/V%C3%B6k,0,"icelandic, electronic, seen live"
Swmrs,1605613,98346,,https://www.last.fm/music/Swmrs,0,"pop punk, seen live, punk rock"
A Pink,6600283,98318,,https://www.last.fm/music/A+Pink,0,"k-pop, Korean, Kpop"
Eric Bellinger,959483,98297,07a8922d-680a-4637-a55e-88d7d1969a95,https://www.last.fm/music/Eric+Bellinger,0,"rnb, soul, male vocalists"
Stacey Q,621626,98252,55cf7705-e0bc-4b70-8cba-b85544e2eac9,https://www.last.fm/music/Stacey+Q,0,"80s, pop, dance"
Sid,2834843,98232,ec93e078-ef9c-4f0b-aab0-6eec009443dc,https://www.last.fm/music/Sid,0,"J-rock, visual kei, japanese"
Tuxedo,1095581,98207,fa5c2aed-38ae-4e32-b3a1-f50dac411b11,https://www.last.fm/music/Tuxedo,0,"funk, soul, Disco"
Joe Hertz,701598,98167,7151876c-a5ad-4c06-8bd6-f3312c8f6833,https://www.last.fm/music/Joe+Hertz,0,"electronic, electro, dance"
Sui Generis,1586765,98130,c5036510-eb52-4f96-81f1-aadbe38985f8,https://www.last.fm/music/Sui+Generis,0,"Rock Argentino, 70s, argentina"
Brenky,972535,98113,,https://www.last.fm/music/Brenky,0,"beats, instrumental hip-hop, dutch"
The Fleetwoods,555207,98072,4cda00d8-55d3-42cd-b5e3-5e1934406eaa,https://www.last.fm/music/The+Fleetwoods,0,"oldies, pop, 60s"
Plusma,610572,97890,,https://www.last.fm/music/Plusma,0,"beats, Hip-Hop, Lo-Fi"
The Protomen,3455537,97802,efbbb96f-7c02-4428-802b-e60335fbb118,https://www.last.fm/music/The+Protomen,0,"rock opera, rock, Nintendocore"
LVNDSCAPE,641773,97792,,https://www.last.fm/music/LVNDSCAPE,0,"House, electronica, dutch"
Kalafina,8738451,97748,7b684693-2b64-4f38-b747-359d111dafbb,https://www.last.fm/music/Kalafina,0,"j-pop, japanese, female vocalists"
Darlingside,593041,97743,,https://www.last.fm/music/Darlingside,0,"folk, indie rock, male vocalists"
"nothing,nowhere.",3993607,97641,,"https://www.last.fm/music/nothing,nowhere.",0,"emo, cloud rap, Hip-Hop"
Shame,1441724,97530,d287787d-1772-4402-92fd-102e481a3557,https://www.last.fm/music/Shame,0,"seen live, post-punk, japanese"
Michael Schulte,890846,97515,5ea48d60-26c9-406c-aed3-a450bb5d8e86,https://www.last.fm/music/Michael+Schulte,0,"acoustic, german, singer-songwriter"
Zack Hemsey,1720479,97458,7fa6329f-9aa6-44c9-b2fa-8a0107c20012,https://www.last.fm/music/Zack+Hemsey,0,"Soundtrack, orchestral, Classical"
Virtual Riot,1318139,97426,33db34de-5419-4d4c-a45b-3dfd6b7d8a72,https://www.last.fm/music/Virtual+Riot,0,"dubstep, electro house, electronic"
Vansire,1147254,97423,,https://www.last.fm/music/Vansire,0,"dream pop, indie, bubble pop"
I Am Waiting for You Last Summer,3458437,97338,d4c30f75-d065-4eb3-b865-060f20b9aeea,https://www.last.fm/music/I+Am+Waiting+for+You+Last+Summer,0,"post-rock, instrumental, experimental"
TESK,571501,97330,,https://www.last.fm/music/TESK,0,"chillout, electronica, All"
Lindemann,3788302,97313,,https://www.last.fm/music/Lindemann,0,"industrial metal, industrial, metal"
Donovan Woods,704956,97290,573185c5-182d-4860-a629-248fc4d1ee7d,https://www.last.fm/music/Donovan+Woods,0,"folk, singer-songwriter, canada"
Kyle McEvoy,400811,97290,,https://www.last.fm/music/Kyle+McEvoy,0,"acoustic, indie, instrumental"
Jadu Heart,820844,97281,,https://www.last.fm/music/Jadu+Heart,0,"alternative, experimental, chillwave"
Marília Mendonça,6935939,97236,,https://www.last.fm/music/Mar%C3%ADlia+Mendon%C3%A7a,0,"sertanejo, brazil, brazilian"
Turbo,3221044,97228,fef62a45-9ec1-4412-9443-08e39772b96f,https://www.last.fm/music/Turbo,0,"heavy metal, thrash metal, polish"
Night Moves,833162,97227,cfe4a55b-b076-48c1-a9fe-585c59f14645,https://www.last.fm/music/Night+Moves,0,"synthpop, indie, Minnesota"
Koven.,1602778,97206,,https://www.last.fm/music/Koven.,0,"dubstep, electronic, breaks"
De'Lacy,425688,97181,4e09e365-d82d-4935-90f7-fd688a198813,https://www.last.fm/music/De%27Lacy,0,"House, dance, vocal house"
Limes,780131,97054,b00239f8-eef0-417b-a842-c89fa0d04d50,https://www.last.fm/music/Limes,0,"beats, instrumental, Lo-Fi"
Tides From Nebula,3355051,97034,bdc19666-3ea5-4619-8dc5-f4a00fc25eda,https://www.last.fm/music/Tides+From+Nebula,0,"post-rock, instrumental, Post-Metal"
Lebanon Hanover,3512164,96956,7de3b7b4-8288-4baf-929b-98af9224c0cb,https://www.last.fm/music/Lebanon+Hanover,0,"post-punk, coldwave, darkwave"
Susan Egan,543117,96916,ba16bbec-6966-4781-ac99-805fc48f5ace,https://www.last.fm/music/Susan+Egan,0,"Soundtrack, Broadway, showtunes"
DMA's,2000475,96898,3fe35fee-f58a-4bd8-b204-fda60875e560,https://www.last.fm/music/DMA%27s,0,"seen live, indie rock, britpop"
Racionais Mc's,5691350,96877,96351496-268f-4ef2-8f7d-768cffdef190,https://www.last.fm/music/Racionais+Mc%27s,0,"rap, Rap Nacional, brazilian"
Joy,846129,96868,ea6a260d-3fca-4a4d-9608-125fc4f03b81,https://www.last.fm/music/Joy,0,"Disco, 80s, dance"
AOA,6949536,96858,23492596-1fa6-45b1-8de6-eed4a829483b,https://www.last.fm/music/AOA,0,"k-pop, Korean, electronic"
Rogue,1120158,96766,7e40047f-8ae1-42f2-bce5-cff7b6f2e881,https://www.last.fm/music/Rogue,0,"dubstep, electronic, moombahton"
El Huervo,1302987,96766,e601a215-1921-4ec6-b88e-b21868a35d6a,https://www.last.fm/music/El+Huervo,0,"electronic, chillwave, Soundtrack"
Dwayne Johnson,736116,96738,5f3411dd-4723-430a-a82b-c5580abd5bb0,https://www.last.fm/music/Dwayne+Johnson,0,"Disney, Soundtrack, male vocal"
Dent May,922175,96735,6448f68d-85fd-401d-bfa3-3d85a7b64452,https://www.last.fm/music/Dent+May,0,"indie pop, singer-songwriter, seen live"
Bullion,1064518,96729,9b2a1ef4-0e6b-4ddd-99fc-cdf223dccb08,https://www.last.fm/music/Bullion,0,"Hip-Hop, electronic, wonky"
Nu,780714,96716,d9819904-bcc0-4859-a657-e394017cb933,https://www.last.fm/music/Nu,0,"minimal, electronic, ambient"
No Joy,1834503,96651,1667e92c-84a4-455b-89c8-70bf5709c22d,https://www.last.fm/music/No+Joy,0,"shoegaze, dream pop, noise pop"
Anderson East,605687,96631,,https://www.last.fm/music/Anderson+East,0,"soul, rock, americana"
Delayde,630960,96624,,https://www.last.fm/music/Delayde,0,"ambient, Lo-Fi, yeehaw"
Niki,2358017,96590,babbda81-1131-4b35-8342-7d69dfa539ff,https://www.last.fm/music/Niki,0,"pop, rnb, estonian"
Deathspell Omega,6933905,96566,37ea73dd-a48c-4659-8b9d-5c77bd9cbd12,https://www.last.fm/music/Deathspell+Omega,0,"black metal, progressive black metal, Orthodox Black Metal"
The Clean,2197814,96535,d10c7c90-54b1-4855-a9f5-1099a8dd7f54,https://www.last.fm/music/The+Clean,0,"post-punk, New Zealand, indie rock"
Screaming Females,2628473,96423,b0f12d25-6175-4652-baca-b99a106cf2b5,https://www.last.fm/music/Screaming+Females,0,"seen live, punk, rock"
Dennis Dj,2009060,96409,,https://www.last.fm/music/Dennis+Dj,0,"funk, Funk Carioca, brazilian"
Paradis,1297429,96335,7ac725c0-099e-485a-82d7-a56e583b6a2f,https://www.last.fm/music/Paradis,0,"electronic, House, deep-house"
Luke Howard,769785,96310,b2da1675-3de7-4d72-9697-fc9b3372345d,https://www.last.fm/music/Luke+Howard,0,"piano, modern classical, contemporary classical"
Yoste,570791,96309,,https://www.last.fm/music/Yoste,0,"electronic, chill, Mellow"
Niykee Heaton,827878,96291,0fbb027d-9529-4265-94ee-7c3145dcb823,https://www.last.fm/music/Niykee+Heaton,0,"pop, hip hop, rap"
ben platt,2471663,96287,,https://www.last.fm/music/ben+platt,0,"Broadway, seen live, pop"
Möwe,600963,96253,ad3d0af6-4356-4bbd-9210-1aa415be0533,https://www.last.fm/music/M%C3%B6we,0,"deep house, electronic, IDM dubstep electronic"
Skylar Spence,998471,96228,,https://www.last.fm/music/Skylar+Spence,0,"vaporwave, electronic, House"
Yuno,544573,96216,55218b0a-6375-4284-baed-087a10eece49,https://www.last.fm/music/Yuno,0,"seen live, indie pop, indie"
Joris Delacroix,918287,96200,f2c454ec-69a2-49a7-a79c-eaabef25ba44,https://www.last.fm/music/Joris+Delacroix,0,"minimal, trance, ibiza"
