name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
"Oh, La",The Rhumb Line (10th Anniversary Edition),Ra Ra Riot,2008,"['baroque pop', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",281746,23,0.526,0.676,10,-7.733,0,0.0369,0.0438,0.00145,0.344,0.521,136.011,4
For Once,Beta Love,Ra Ra Riot,2013-01-22,"['baroque pop', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",148933,19,0.7,0.939,9,-5.57,0,0.0411,0.077,0.00266,0.382,0.977,137.971,4
Suckers (Space Fight Remix),Suckers (Space Fight Remix) - Single,Ra Ra Riot,2017-02-10,"['baroque pop', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",223643,26,0.592,0.857,6,-6.275,1,0.035,0.0101,1.64e-05,0.103,0.482,114.023,4
Wilderness,Beta Love,Ra Ra Riot,2013-01-22,"['baroque pop', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",189026,15,0.431,0.302,7,-14.85,1,0.04,0.122,0.00046,0.116,0.5,176.847,3
Boy,The Orchard,Ra Ra Riot,2010,"['baroque pop', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",190906,39,0.579,0.861,2,-5.542,1,0.0467,0.0364,0.00796,0.403,0.78,161.959,4
Under the Waves,Hollow Home Rd,Brolly,2012-07-22,['sacramento indie'],306960,7,0.456,0.468,9,-6.103,1,0.0272,0.252,0.0071,0.219,0.103,109.504,3
Coma,Hollow Home Rd,Brolly,2012-07-22,['sacramento indie'],288724,7,0.505,0.69,8,-6.061,0,0.0314,0.0113,0.0,0.0756,0.196,117.017,4
First,Hold My Home,Cold War Kids,2014-10-31,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'piano rock', 'pop rock', 'rock', 'stomp and holler']",200360,68,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,4
Mescaline,Before Nightfall,Robert Francis,2009-10-09,[],246426,28,0.504,0.28,11,-9.557,1,0.0301,0.301,0.000426,0.266,0.255,133.763,4
Hitch a Ride,Boston,Boston,1976,"['album rock', 'art rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",251733,55,0.382,0.814,3,-7.23,1,0.0406,0.0011,0.00401,0.101,0.569,116.454,4
Hitch a Ride,Boston,Boston,1976,"['album rock', 'art rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",251733,55,0.382,0.814,3,-7.23,1,0.0406,0.0011,0.00401,0.101,0.569,116.454,4
Hitch a Ride,Boston,Boston,1976,"['album rock', 'art rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",251733,55,0.382,0.814,3,-7.23,1,0.0406,0.0011,0.00401,0.101,0.569,116.454,4
4th Time Around,Chimes Of Freedom: The Songs Of Bob Dylan Honoring 50 Years Of Amnesty International,Various Artists,2012-01-24,[],262560,10,0.284,0.342,7,-11.845,1,0.0321,0.642,0.0115,0.142,0.181,155.139,3
Another Kind of Red,Skin EP,Tula,2018-11-23,[],189858,18,0.709,0.425,9,-6.646,1,0.0453,0.296,1.02e-05,0.0844,0.261,123.857,4
Across The Universe - Remastered 2009,Let It Be (Remastered),The Beatles,1970-05-08,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",228133,67,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,4
Phantom,Phantom,Ørka,2015-05-27,['vapor soul'],342334,36,0.582,0.283,5,-13.486,0,0.0283,0.669,0.0448,0.152,0.292,114.948,3
"Re:Re: (From ""Erased"")","Total Coverage, Vol. 1",AmaLee,2016-09-13,"['anime latino', 'otacore']",257793,40,0.611,0.753,1,-8.352,0,0.041,0.00279,0.0539,0.419,0.546,145.05,4
Wherever There Is Light,Schoolyard Ghosts (Remaster),No-Man,2009,"['art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']",261356,15,0.443,0.156,4,-12.275,1,0.0342,0.844,0.798,0.105,0.0384,124.016,4
Born To Be Wild - Single Version,Steppenwolf,Steppenwolf,1968-01-01,"['acid rock', 'album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']",212893,69,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,4
The Hill,Music From The Motion Picture Once,Glen Hansard,2007-05-22,"['irish rock', 'irish singer-songwriter', 'melancholia', 'neo mellow']",275973,40,0.481,0.0843,8,-17.567,0,0.0337,0.992,0.179,0.116,0.32,71.924,3
"Fifteen Fathoms, Counting",Count Your Blessings,Bring Me The Horizon,2006-10-30,"['melodic metalcore', 'metalcore', 'uk metalcore']",116840,36,0.488,0.367,11,-12.578,1,0.0308,0.551,0.646,0.126,0.189,114.996,4
Follow The Sun,Spirit Bird,Xavier Rudd,2012-01-01,"['australian indie folk', 'australian reggae fusion', 'neo mellow']",256266,72,0.611,0.394,0,-10.757,1,0.0416,0.534,4.68e-05,0.108,0.202,123.941,4
Broken Hearted Hoover Fixer Sucker Guy,Music From The Motion Picture Once,Glen Hansard,2007-05-22,"['irish rock', 'irish singer-songwriter', 'melancholia', 'neo mellow']",53093,36,0.427,0.275,7,-13.921,1,0.0636,0.925,0.0,0.228,0.861,182.484,4
Up in Lights,Hollow Home Rd,Brolly,2012-07-22,['sacramento indie'],219800,6,0.402,0.606,6,-5.135,0,0.0289,0.00234,5.87e-06,0.484,0.351,81.012,4
Legend Of A Mind,In Search Of The Lost Chord,The Moody Blues,1968-07-26,"['album rock', 'art rock', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",396613,44,0.33,0.461,2,-12.407,1,0.0314,0.154,0.184,0.151,0.322,127.058,4
Stuck in the Middle with You - Re-Recorded / Remastered,Raised on Classic Rock,Various Artists,2010-02-01,[],209033,27,0.738,0.624,7,-9.627,1,0.032,0.00593,0.113,0.119,0.961,123.056,4
Stuck in the Middle with You - Re-Recorded / Remastered,Raised on Classic Rock,Various Artists,2010-02-01,[],209033,27,0.738,0.624,7,-9.627,1,0.032,0.00593,0.113,0.119,0.961,123.056,4
Stuck in the Middle with You - Re-Recorded / Remastered,Raised on Classic Rock,Various Artists,2010-02-01,[],209033,27,0.738,0.624,7,-9.627,1,0.032,0.00593,0.113,0.119,0.961,123.056,4
Stuck in the Middle with You - Re-Recorded / Remastered,Raised on Classic Rock,Various Artists,2010-02-01,[],209033,27,0.738,0.624,7,-9.627,1,0.032,0.00593,0.113,0.119,0.961,123.056,4
Stuck in the Middle with You - Re-Recorded / Remastered,Raised on Classic Rock,Various Artists,2010-02-01,[],209033,27,0.738,0.624,7,-9.627,1,0.032,0.00593,0.113,0.119,0.961,123.056,4
Stuck in the Middle with You - Re-Recorded / Remastered,Raised on Classic Rock,Various Artists,2010-02-01,[],209033,27,0.738,0.624,7,-9.627,1,0.032,0.00593,0.113,0.119,0.961,123.056,4
Stuck in the Middle with You - Re-Recorded / Remastered,Raised on Classic Rock,Various Artists,2010-02-01,[],209033,27,0.738,0.624,7,-9.627,1,0.032,0.00593,0.113,0.119,0.961,123.056,4
Space Oddity,Space Oddity,The Flaming Lips,2016-04-15,"['alternative rock', 'art rock', 'indie pop', 'indie rock', 'modern rock', 'noise pop', 'okc indie', 'rock']",312985,31,0.219,0.706,0,-4.477,1,0.0459,0.00531,0.0968,0.0922,0.0744,139.492,4
Suspended In Me,Last Day Of June (Original Game Soundtrack),Steven Wilson,2017-12-01,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",69422,17,0.337,0.234,7,-29.274,1,0.0482,0.936,0.937,0.17,0.197,75.867,3
Suspended In Me,Last Day Of June (Original Game Soundtrack),Steven Wilson,2017-12-01,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",69422,17,0.337,0.234,7,-29.274,1,0.0482,0.936,0.937,0.17,0.197,75.867,3
My Type,My Type - Single,Popcaan,2018-03-09,"['dancehall', 'reggae fusion']",185065,59,0.623,0.482,1,-7.26,1,0.33,0.307,0.0,0.138,0.514,123.064,5
My Type (feat. Emily Warren),Memories...Do Not Open,The Chainsmokers,2017-04-07,"['dance pop', 'edm', 'electropop', 'pop', 'tropical house']",217413,60,0.604,0.603,7,-6.324,0,0.0389,0.0357,0.0,0.126,0.15,94.989,4
MY TYPE,WELCOME BACK,iKON,2015-12-24,"['k-pop', 'k-pop boy group']",210938,53,0.793,0.541,1,-5.63,1,0.0396,0.191,0.0,0.0931,0.709,93.983,4
MY TYPE,WELCOME BACK,iKON,2015-12-24,"['k-pop', 'k-pop boy group']",210938,53,0.793,0.541,1,-5.63,1,0.0396,0.191,0.0,0.0931,0.709,93.983,4
Demorou Pra Ser,Muito Mais Que o Amor,Vanguart,2013-08-27,"['brazilian indie', 'brazilian indie rock', 'brazilian rock', 'folk brasileiro', 'nova mpb']",216240,50,0.47,0.492,4,-9.662,1,0.0305,0.0941,4.94e-05,0.0826,0.549,116.744,4
Daijoubu!,Doki Doki Literature Club! (Original Soundtrack),Dan Salvato,2017-09-22,['otacore'],185501,35,0.635,0.46,5,-14.602,1,0.0339,0.00408,0.189,0.069,0.96,186.009,4
Watch You Burn,Songs for the Late Night Drive Home,Anchor & Braille,2016-02-05,"['christian rock', 'dreamo', 'piano rock']",233026,28,0.554,0.69,7,-7.362,1,0.0293,0.0955,0.000196,0.13,0.753,160.04,4
The End Where We Start,Fever Daydream,The Black Queen,2016-01-29,['la indie'],242930,30,0.517,0.749,9,-6.622,1,0.0556,0.0465,0.000648,0.0837,0.152,119.93,4
Man Like You,Geography,Tom Misch,2018-04-06,['indie soul'],281213,51,0.302,0.225,4,-14.08,1,0.0313,0.761,0.0151,0.11,0.0449,97.418,4
Kites,Foreword,Disperse,2017-02-24,['djent'],278716,21,0.602,0.551,1,-7.766,1,0.0492,0.0403,0.499,0.108,0.582,104.893,4
Solstice,The Bones of a Dying World,If These Trees Could Talk,2016-06-03,"['american post-rock', 'instrumental post-rock', 'post-metal', 'post-rock']",469826,44,0.516,0.843,1,-5.557,1,0.0312,0.00184,0.852,0.118,0.0458,125.028,3
Born Losers,Old Fighters,Matthew Good,2013-12-03,['canadian indie'],317413,29,0.393,0.917,8,-4.347,0,0.0581,0.619,5.39e-05,0.118,0.312,90.519,4
Young Blood,Sunzal EP,Coasta,2012-05-11,[],217325,33,0.571,0.77,10,-7.587,0,0.0348,0.000254,0.142,0.109,0.501,129.025,4
Moon Barks At The Dog,Moon Barks At The Dog,Saintseneca,2017-11-14,"['columbus ohio indie', 'small room', 'stomp and holler']",196393,26,0.452,0.29,11,-8.155,0,0.0301,0.83,1.57e-06,0.106,0.278,90.286,4
Moon Barks At The Dog,Moon Barks At The Dog,Saintseneca,2017-11-14,"['columbus ohio indie', 'small room', 'stomp and holler']",196393,26,0.452,0.29,11,-8.155,0,0.0301,0.83,1.57e-06,0.106,0.278,90.286,4
Fallin' Apart,When The World Comes Down,The All-American Rejects,2008-01-01,"['modern rock', 'neo mellow', 'pop', 'pop punk', 'pop rock']",206986,38,0.672,0.713,0,-4.67,1,0.0283,0.000588,8.59e-05,0.0458,0.728,128.035,4
Lurgee,Pablo Honey,Radiohead,1993-02-22,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",187866,43,0.42,0.548,0,-12.298,1,0.0268,0.000135,0.399,0.111,0.408,101.9,4
Ciudad,St. Sleep,St. Sleep,2014-10-27,"['indie poptimism', 'vapor pop']",372440,21,0.393,0.577,9,-8.646,1,0.032,0.0677,0.627,0.134,0.155,92.066,4
Pollen And Salt,On The Strength Of All Convinced,Daphne Loves Derby,2005-08-29,"['dreamo', 'washington indie']",268520,27,0.234,0.314,6,-11.59,1,0.0316,0.449,5.44e-05,0.159,0.25,61.916,3
Running Away,Corazones,Omar Rodríguez-López,2016-07-29,['el paso indie'],175266,20,0.445,0.841,10,-6.122,1,0.032,8.39e-05,0.198,0.215,0.564,140.082,4
the tryst after death,the olllam,the olllam,2012-09-25,['irish neo-traditional'],375200,34,0.39,0.42,4,-10.649,0,0.0376,0.489,0.811,0.1,0.471,173.903,3
The Sound,WHITE NOISE,Noah Gundersen,2017-09-22,"['acoustic pop', 'alternative roots rock', 'indie folk', 'stomp and holler']",258279,36,0.626,0.616,6,-8.127,1,0.0324,0.00092,0.0279,0.0899,0.324,126.999,4
"Nocturne, ""Evening Song""",Urban: Piano Album,Jan Urban,2010-04-27,[],163066,13,0.453,0.00975,8,-29.537,1,0.0558,0.995,0.88,0.107,0.165,135.324,3
"Nocturne, ""Evening Song""",Urban: Piano Album,Jan Urban,2010-04-27,[],163066,13,0.453,0.00975,8,-29.537,1,0.0558,0.995,0.88,0.107,0.165,135.324,3
Goldfield,Neon Theatre,Their Dogs Were Astronauts,2017-08-18,"['djent', 'instrumental progressive metal', 'thall']",251259,27,0.551,0.959,8,-4.779,1,0.0946,0.01,0.761,0.0932,0.202,149.998,4
Pulsar,Pulsar,Counter-World Experience,2016-03-18,"['instrumental rock', 'jazz metal', 'progressive jazz fusion']",231813,23,0.394,0.965,2,-4.381,1,0.0914,0.000275,0.516,0.379,0.424,156.045,4
Things Happen,All Your Favorite Bands,Dawes,2015-06-01,"['alternative country', 'deep new americana', 'indie folk', 'indie rock', 'modern folk rock', 'new americana', 'roots rock', 'stomp and holler']",243319,58,0.522,0.531,7,-7.78,1,0.0293,0.387,0.0,0.202,0.761,79.252,4
Drops in the River,First Collection 2006-2009,Fleet Foxes,2018-11-09,"['chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'seattle indie', 'stomp and holler']",253080,38,0.527,0.312,2,-10.711,1,0.0253,0.0709,3.07e-05,0.185,0.0815,106.004,4
Find A Way,Life Left To Go,SafetySuit,2008-01-01,"['acoustic pop', 'neo mellow', 'pop rock']",257440,42,0.448,0.76,7,-4.244,1,0.0322,0.0145,0.0255,0.299,0.361,148.014,4
Find A Way,Life Left To Go,SafetySuit,2008-01-01,"['acoustic pop', 'neo mellow', 'pop rock']",257440,42,0.448,0.76,7,-4.244,1,0.0322,0.0145,0.0255,0.299,0.361,148.014,4
The Great Rain Beatle,Living as Ghosts With Buildings as Teeth,Rishloo,2014-12-08,"['alternative metal', 'progressive alternative', 'progressive metal']",335426,39,0.253,0.765,1,-6.41,0,0.0518,0.185,0.0869,0.159,0.231,132.334,3
Smile,Evil Friends,Portugal. The Man,2013-05-31,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",291680,44,0.316,0.652,7,-7.001,1,0.049,0.27,0.00629,0.0589,0.3,116.703,4
Transience (Single Version),Transience,Steven Wilson,2016-09-16,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",190982,25,0.308,0.211,7,-21.868,1,0.0338,0.772,0.551,0.12,0.149,111.904,4
Palace,Familiars,The Antlers,2014-06-17,"['art pop', 'brooklyn indie', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']",336255,29,0.143,0.38,9,-10.386,1,0.0308,0.81,0.23,0.0799,0.0548,88.974,4
Palace,Familiars,The Antlers,2014-06-17,"['art pop', 'brooklyn indie', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']",336255,29,0.143,0.38,9,-10.386,1,0.0308,0.81,0.23,0.0799,0.0548,88.974,4
Boulevard of Broken Dreams,Greatest Hits: God's Favorite Band,Green Day,2017-11-17,"['permanent wave', 'pop punk', 'punk']",262333,76,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4
Sun's Eyes,Solar,Rubik,2011-03-18,['finnish indie'],225986,25,0.571,0.725,0,-6.434,0,0.0414,0.261,0.000254,0.299,0.716,97.05,3
Sun's Eyes,Solar,Rubik,2011-03-18,['finnish indie'],225986,25,0.571,0.725,0,-6.434,0,0.0414,0.261,0.000254,0.299,0.716,97.05,3
Sun's Eyes,Solar,Rubik,2011-03-18,['finnish indie'],225986,25,0.571,0.725,0,-6.434,0,0.0414,0.261,0.000254,0.299,0.716,97.05,3
Sun's Eyes,Solar,Rubik,2011-03-18,['finnish indie'],225986,25,0.571,0.725,0,-6.434,0,0.0414,0.261,0.000254,0.299,0.716,97.05,3
1979 - Remastered 2012,Mellon Collie And The Infinite Sadness (Deluxe Edition),The Smashing Pumpkins,1995,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'permanent wave', 'pop rock', 'rock']",266200,76,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,4
Hard To Handle,Shake Your Money Maker,The Black Crowes,1990-02-13,"['album rock', 'alternative rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'jam band', 'pop rock', 'rock', 'roots rock', 'southern rock']",188066,69,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4
Plant Life,All Things Bright And Beautiful,Owl City,2011-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",250813,38,0.396,0.725,10,-6.61,1,0.0334,0.233,1.09e-06,0.0767,0.505,159.931,3
"Shinzou wo Sasageyo (From ""Attack on Titan"")","Total Coverage, Vol. 3",AmaLee,2017-06-26,"['anime latino', 'otacore']",88500,43,0.376,0.942,11,-3.029,0,0.0797,0.00302,9.83e-05,0.589,0.477,160.1,4
Our Demons (feat. Aja Volkman),Love Death Immortality,The Glitch Mob,2014-02-11,"['edm', 'electro house', 'glitch', 'glitch hop']",316312,49,0.521,0.875,5,-5.79,0,0.0452,0.000775,0.0277,0.142,0.299,144.04,4
Flatlands,The Aristocrats,The Aristocrats,2011-09-13,"['instrumental rock', 'jazz fusion', 'neo classical metal', 'progressive jazz fusion', 'traditional funk']",433066,37,0.681,0.541,9,-7.713,0,0.037,0.156,0.871,0.116,0.125,126.687,4
My Band,D-12 World,D12,2004-01-01,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'rap rock', 'southern hip hop']",298773,69,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,4
Girlfriend,The Best Damn Thing (Expanded Edition),Avril Lavigne,2007-04-17,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",216131,75,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,4
Fireworks,All Things To All People,Carpark North,2005-04-22,"['danish pop', 'danish pop rock']",267520,21,0.509,0.444,1,-9.82,1,0.0246,0.000902,0.0223,0.113,0.0368,97.996,3
Something Human,Simulation Theory (Super Deluxe),Muse,2018-11-09,"['modern rock', 'permanent wave', 'rock']",226786,58,0.59,0.903,9,-4.841,1,0.0542,0.0536,0.00289,0.12,0.545,105.018,4
Something Human,Simulation Theory (Super Deluxe),Muse,2018-11-09,"['modern rock', 'permanent wave', 'rock']",226786,58,0.59,0.903,9,-4.841,1,0.0542,0.0536,0.00289,0.12,0.545,105.018,4
April Come She Will,Sounds Of Silence,Simon & Garfunkel,1966-01-17,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",109386,61,0.489,0.186,9,-16.237,1,0.029,0.863,0.000152,0.2,0.349,102.245,4
There Is a Light That Never Goes Out - 2011 Remaster,The Queen Is Dead,The Smiths,1986-06-16,"['dance rock', 'madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",244586,74,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,4
Yellow,Parachutes,Coldplay,2000-07-10,"['permanent wave', 'pop']",266773,82,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.00013,0.234,0.285,173.365,4
This Ol' Cowboy,Due North EP,Marcus King,2017-10-27,[],357353,42,0.501,0.82,2,-6.69,1,0.0386,0.113,0.00451,0.0977,0.584,113.201,4
Knockin' On Heaven's Door,Use Your Illusion II,Guns N' Roses,1991-09-17,"['glam metal', 'hard rock', 'rock']",336000,78,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4
The Incident - Live,Octane Twisted,Porcupine Tree,2012-11-19,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",319986,30,0.512,0.655,5,-13.821,1,0.0499,0.00719,0.0756,0.527,0.346,162.034,4
Dream Lantern - English Version,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),RADWIMPS,2017-03-10,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",131666,40,0.207,0.835,8,-5.451,1,0.403,0.0258,9.22e-06,0.0588,0.193,178.044,4
Dream Lantern - English Version,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),RADWIMPS,2017-03-10,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",131666,40,0.207,0.835,8,-5.451,1,0.403,0.0258,9.22e-06,0.0588,0.193,178.044,4
Dream Lantern - English Version,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),RADWIMPS,2017-03-10,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",131666,40,0.207,0.835,8,-5.451,1,0.403,0.0258,9.22e-06,0.0588,0.193,178.044,4
You Could Be Happy,Eyes Open,Snow Patrol,2006-01-01,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",182133,52,0.648,0.321,5,-9.693,1,0.0273,0.549,6.33e-06,0.0737,0.253,110.928,4
Alive,Play Hard EP,Krewella,2012-06-18,"['big room', 'dance pop', 'edm', 'electra', 'electro house']",290760,56,0.663,0.822,9,-2.909,1,0.0557,0.00413,0.00318,0.234,0.567,128.002,4
Corner,Corner,Night Beds,2015-07-22,['nashville indie'],199466,27,0.522,0.739,1,-5.711,1,0.0389,0.105,4.28e-06,0.108,0.506,91.981,4
Meteor Shower,Ocean Eyes (Deluxe Version),Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",133786,42,0.489,0.537,5,-7.737,1,0.03,0.00399,0.0151,0.0865,0.176,95.009,4
Breathe,Wishes (Deluxe Version),RHODES,2015-09-18,['indie anthem-folk'],262546,32,0.414,0.351,5,-9.588,1,0.0297,0.462,0.0,0.0734,0.0662,73.862,4
I Constantly Thank God for Esteban,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,"['baroque pop', 'emo', 'modern rock', 'pop punk']",210253,53,0.629,0.817,7,-5.56,0,0.0696,0.139,0.0,0.135,0.653,167.002,4
Tokyo,Gold,Vinyl Theatre,2013-11-12,"['hopebeat', 'indie pop', 'indie poptimism', 'indie rockism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock']",186493,32,0.535,0.875,9,-3.166,1,0.0717,0.00328,0.0,0.181,0.343,120.045,4
In Your Pocket,V,Maroon 5,2014-09-02,"['pop', 'pop rock']",219493,52,0.618,0.837,6,-6.142,0,0.0515,0.032,0.0,0.0475,0.434,126.082,4
Catch a Fire,Sellin' You Salvation,Mojo Juju & The Snake-Oil Merchants,2010-05-07,[],296813,12,0.416,0.394,7,-8.685,1,0.267,0.399,0.0,0.108,0.244,174.871,3
Nothing Arrived - Live from Spotify London,Spotify Sessions,Villagers,2013-02-18,"['chamber pop', 'indie folk', 'indie rock', 'stomp and holler']",219093,66,0.579,0.415,7,-11.599,1,0.0397,0.929,0.0018,0.671,0.42,102.713,4
Banana Boat (Day-O),SING YOUR SONG: The Music,Harry Belafonte,2011,"['adult standards', 'brill building pop', 'calypso', 'lounge']",183853,28,0.654,0.114,1,-16.391,1,0.106,0.855,0.0,0.107,0.367,122.331,4
